Timestamp,Frequency,Peak mean,Peak max
2022-09-23 11:22:00.585634,160400000,-76.93,-70.09
2022-09-23 11:22:01.086419,160400000,-76.56,-68.79
2022-09-23 11:22:01.586534,160400000,-77.59,-70.23
2022-09-23 11:22:02.086939,160400000,-77.05,-69.44
2022-09-23 11:22:02.587647,160400000,-77.36,-69.95
2022-09-23 11:22:03.087760,160400000,-76.41,-70.63
2022-09-23 11:22:03.588760,160400000,-77.19,-69.97
2022-09-23 11:22:04.088518,160400000,-76.17,-70.57
2022-09-23 11:22:04.589196,160400000,-77.4,-70.71
2022-09-23 11:22:05.089591,160400000,-76.36,-70.29
2022-09-23 11:22:05.590004,160400000,-76.77,-69.21
2022-09-23 11:22:06.090862,160400000,-76.61,-70.31
2022-09-23 11:22:06.591464,160400000,-76.32,-70.24
2022-09-23 11:22:07.091853,160400000,-76.27,-69.52
2022-09-23 11:22:07.591983,160400000,-76.12,-69.96
2022-09-23 11:22:08.092673,160400000,-77.46,-70.38
2022-09-23 11:22:08.592793,160400000,-76.36,-69.26
2022-09-23 11:22:09.093777,160400000,-77.52,-70.35
2022-09-23 11:22:09.593905,160400000,-75.82,-69.07
2022-09-23 11:22:10.094633,160400000,-76.74,-69.9
2022-09-23 11:22:10.595018,160400000,-76.7,-69.63
2022-09-23 11:22:11.095915,160400000,-77.03,-70.04
2022-09-23 11:22:11.596221,160400000,-76.82,-70.53
2022-09-23 11:22:12.096644,160400000,-77.22,-69.52
2022-09-23 11:22:12.597061,160400000,-76.68,-70.07
2022-09-23 11:22:13.097818,160400000,-77.01,-69.64
2022-09-23 11:22:13.597870,160400000,-76.34,-69.67
2022-09-23 11:22:14.098908,160400000,-77.24,-69.06
2022-09-23 11:22:14.598668,160400000,-76.11,-70.17
2022-09-23 11:22:15.099612,160400000,-77.29,-69.36
2022-09-23 11:22:15.599990,160400000,-76.94,-70.76
2022-09-23 11:22:16.100477,160400000,-76.75,-69.91
2022-09-23 11:22:16.600569,160400000,-76.94,-70.07
2022-09-23 11:22:17.101584,160400000,-77.22,-69.45
2022-09-23 11:22:17.601708,160400000,-77.34,-70.51
2022-09-23 11:22:18.102431,160400000,-76.89,-69.04
2022-09-23 11:22:18.603607,160400000,-76.24,-70.36
2022-09-23 11:22:19.103559,160400000,-76.96,-70.21
2022-09-23 11:22:19.604283,160400000,-75.82,-69.49
2022-09-23 11:22:20.104692,160400000,-76.9,-70.49
2022-09-23 11:22:20.604801,160400000,-76.76,-70.0
2022-09-23 11:22:21.105906,160400000,-76.94,-70.38
2022-09-23 11:22:21.605986,160400000,-76.62,-71.29
2022-09-23 11:22:22.107360,160400000,-77.06,-70.3
2022-09-23 11:22:22.607126,160400000,-76.64,-71.03
2022-09-23 11:22:23.107868,160400000,-77.82,-70.08
2022-09-23 11:22:23.608244,160400000,-76.14,-68.58
2022-09-23 11:22:24.109271,160400000,-77.46,-68.65
2022-09-23 11:22:24.609690,160400000,-76.39,-69.65
2022-09-23 11:22:25.110011,160400000,-76.98,-69.83
2022-09-23 11:22:25.610419,160400000,-76.22,-70.18
2022-09-23 11:22:26.111155,160400000,-77.01,-69.41
2022-09-23 11:22:26.611525,160400000,-76.22,-69.66
2022-09-23 11:22:27.112784,160400000,-76.18,-70.66
2022-09-23 11:22:27.612562,160400000,-76.23,-69.93
2022-09-23 11:22:28.113201,160400000,-77.56,-69.91
2022-09-23 11:22:28.613923,160400000,-76.29,-70.44
2022-09-23 11:22:29.115143,160400000,-77.23,-70.38
2022-09-23 11:22:29.614960,160400000,-76.37,-70.05
2022-09-23 11:22:30.116007,160400000,-76.57,-69.93
2022-09-23 11:22:30.616058,160400000,-76.44,-70.83
2022-09-23 11:22:31.116758,160400000,-76.97,-70.5
2022-09-23 11:22:31.617191,160400000,-76.1,-69.4
2022-09-23 11:22:32.117839,160400000,-77.24,-70.59
2022-09-23 11:22:32.618488,160400000,-76.88,-69.65
2022-09-23 11:22:33.119172,160400000,-77.28,-70.3
2022-09-23 11:22:33.619508,160400000,-77.76,-69.69
2022-09-23 11:22:34.120363,160400000,-76.49,-69.7
2022-09-23 11:22:34.620554,160400000,-76.73,-68.75
2022-09-23 11:22:35.121846,160400000,-76.73,-70.64
2022-09-23 11:22:35.621654,160400000,-76.67,-70.62
2022-09-23 11:22:36.122277,160400000,-77.76,-70.36
2022-09-23 11:22:36.622693,160400000,-76.49,-70.23
2022-09-23 11:22:37.124044,160400000,-76.5,-70.14
2022-09-23 11:22:37.624005,160400000,-76.89,-69.76
2022-09-23 11:22:38.124937,160400000,-77.07,-69.27
2022-09-23 11:22:38.624777,160400000,-76.45,-71.03
2022-09-23 11:22:39.126338,160400000,-76.51,-70.01
2022-09-23 11:22:39.626550,160400000,-76.35,-70.37
2022-09-23 11:22:40.126920,160400000,-76.59,-69.49
2022-09-23 11:22:40.627560,160400000,-76.35,-69.33
2022-09-23 11:22:41.127953,160400000,-76.09,-69.37
2022-09-23 11:22:41.628357,160400000,-75.95,-70.06
2022-09-23 11:22:42.128962,160400000,-76.98,-69.22
2022-09-23 11:22:42.629349,160400000,-76.02,-70.49
2022-09-23 11:22:43.130629,160400000,-77.87,-69.64
2022-09-23 11:22:43.630667,160400000,-76.55,-69.75
2022-09-23 11:22:44.131356,160400000,-77.72,-69.37
2022-09-23 11:22:44.631750,160400000,-76.55,-70.94
2022-09-23 11:22:45.133927,160400000,-77.06,-69.86
2022-09-23 11:22:45.633826,160400000,-76.94,-69.88
2022-09-23 11:22:46.135004,160400000,-76.26,-69.12
2022-09-23 11:22:46.634508,160400000,-77.3,-70.85
2022-09-23 11:22:47.134509,160400000,-77.1,-70.73
2022-09-23 11:22:47.635568,160400000,-77.45,-70.3
2022-09-23 11:22:48.136291,160400000,-75.83,-69.48
2022-09-23 11:22:48.636351,160400000,-77.15,-70.13
2022-09-23 11:22:49.136781,160400000,-76.03,-69.32
2022-09-23 11:22:49.637455,160400000,-77.56,-70.22
2022-09-23 11:22:50.137566,160400000,-76.34,-70.16
2022-09-23 11:22:50.638431,160400000,-77.18,-70.31
2022-09-23 11:22:51.138581,160400000,-76.69,-69.13
2022-09-23 11:22:51.639196,160400000,-76.75,-69.95
2022-09-23 11:22:52.139496,160400000,-76.31,-70.43
2022-09-23 11:22:52.639954,160400000,-77.19,-70.78
2022-09-23 11:22:53.140474,160400000,-76.37,-70.28
2022-09-23 11:22:53.642371,160400000,-76.55,-69.91
2022-09-23 11:22:54.141338,160400000,-76.56,-70.27
2022-09-23 11:22:54.642366,160400000,-77.45,-70.59
2022-09-23 11:22:55.142431,160400000,-76.85,-70.34
2022-09-23 11:22:55.643149,160400000,-76.96,-69.58
2022-09-23 11:22:56.143824,160400000,-77.18,-70.11
2022-09-23 11:22:56.644158,160400000,-76.64,-70.09
2022-09-23 11:22:57.144767,160400000,-76.77,-69.69
2022-09-23 11:22:57.645221,160400000,-77.14,-70.08
2022-09-23 11:22:58.145690,160400000,-77.03,-70.18
2022-09-23 11:22:58.646707,160400000,-76.74,-70.47
2022-09-23 11:22:59.146814,160400000,-77.04,-70.77
2022-09-23 11:22:59.647400,160400000,-77.16,-69.68
2022-09-23 11:23:00.147477,160400000,-77.62,-70.81
2022-09-23 11:23:00.648257,160400000,-77.59,-69.96
2022-09-23 11:23:01.148873,160400000,-76.64,-70.0
2022-09-23 11:23:01.649486,160400000,-76.66,-68.88
2022-09-23 11:23:02.149737,160400000,-75.96,-70.82
2022-09-23 11:23:02.650383,160400000,-76.81,-69.63
2022-09-23 11:23:03.150290,160400000,-77.2,-70.13
2022-09-23 11:23:03.651048,160400000,-77.89,-70.24
2022-09-23 11:23:04.151743,160400000,-77.15,-70.46
2022-09-23 11:23:04.652066,160400000,-78.09,-70.79
2022-09-23 11:23:05.152232,160400000,-77.06,-70.59
2022-09-23 11:23:05.653130,160400000,-77.84,-68.9
2022-09-23 11:23:06.153273,160400000,-76.46,-70.24
2022-09-23 11:23:06.654182,160400000,-76.18,-69.72
2022-09-23 11:23:07.154292,160400000,-77.18,-70.42
2022-09-23 11:23:07.654978,160400000,-76.92,-69.82
2022-09-23 11:23:08.155373,160400000,-76.39,-70.76
2022-09-23 11:23:08.656134,160400000,-76.5,-69.92
2022-09-23 11:23:09.156828,160400000,-77.18,-69.51
2022-09-23 11:23:09.657249,160400000,-76.51,-70.5
2022-09-23 11:23:10.157578,160400000,-76.11,-69.94
2022-09-23 11:23:10.659302,160400000,-77.41,-70.22
2022-09-23 11:23:11.159144,160400000,-77.84,-68.93
2022-09-23 11:23:11.659537,160400000,-76.14,-69.67
2022-09-23 11:23:12.159628,160400000,-77.24,-69.82
2022-09-23 11:23:12.660003,160400000,-76.89,-70.06
2022-09-23 11:23:13.160713,160400000,-77.05,-69.08
2022-09-23 11:23:13.660776,160400000,-76.5,-69.86
2022-09-23 11:23:14.161798,160400000,-76.53,-70.26
2022-09-23 11:23:14.661877,160400000,-76.83,-70.67
2022-09-23 11:23:15.162529,160400000,-77.91,-70.59
2022-09-23 11:23:15.662909,160400000,-76.27,-70.41
2022-09-23 11:23:16.165219,160400000,-77.88,-69.95
2022-09-23 11:23:16.663998,160400000,-76.68,-70.8
2022-09-23 11:23:17.164965,160400000,-76.77,-70.02
2022-09-23 11:23:17.664719,160400000,-76.94,-69.95
2022-09-23 11:23:18.165457,160400000,-77.41,-70.13
2022-09-23 11:23:18.665874,160400000,-76.0,-70.2
2022-09-23 11:23:19.166605,160400000,-76.98,-70.23
2022-09-23 11:23:19.667290,160400000,-76.39,-70.53
2022-09-23 11:23:20.167641,160400000,-76.63,-69.91
2022-09-23 11:23:20.668013,160400000,-76.64,-69.81
2022-09-23 11:23:21.168725,160400000,-77.9,-69.88
2022-09-23 11:23:21.669396,160400000,-76.23,-69.85
2022-09-23 11:23:22.170073,160400000,-77.11,-70.84
2022-09-23 11:23:22.670114,160400000,-76.44,-69.57
2022-09-23 11:23:23.170784,160400000,-77.82,-69.54
2022-09-23 11:23:23.671223,160400000,-76.62,-69.98
2022-09-23 11:23:24.171861,160400000,-77.25,-70.13
2022-09-23 11:23:24.672589,160400000,-76.62,-70.75
2022-09-23 11:23:25.172922,160400000,-77.29,-69.6
2022-09-23 11:23:25.673313,160400000,-76.07,-70.3
2022-09-23 11:23:26.173990,160400000,-77.3,-69.65
2022-09-23 11:23:26.674418,160400000,-77.08,-69.59
2022-09-23 11:23:27.175111,160400000,-77.05,-69.78
2022-09-23 11:23:27.675865,160400000,-76.42,-69.73
2022-09-23 11:23:28.176440,160400000,-76.94,-70.46
2022-09-23 11:23:28.676973,160400000,-76.78,-70.38
2022-09-23 11:23:29.177341,160400000,-77.12,-70.17
2022-09-23 11:23:29.678039,160400000,-76.52,-70.36
2022-09-23 11:23:30.179263,160400000,-77.29,-70.6
2022-09-23 11:23:30.679096,160400000,-76.75,-70.59
2022-09-23 11:23:31.179725,160400000,-76.41,-70.39
2022-09-23 11:23:31.680156,160400000,-77.25,-69.83
2022-09-23 11:23:32.180823,160400000,-77.31,-70.11
2022-09-23 11:23:32.681517,160400000,-76.59,-70.42
2022-09-23 11:23:33.181889,160400000,-76.99,-69.09
2022-09-23 11:23:33.682275,160400000,-76.61,-70.59
2022-09-23 11:23:34.182946,160400000,-77.41,-69.38
2022-09-23 11:23:34.683371,160400000,-76.49,-69.47
2022-09-23 11:23:35.184659,160400000,-76.86,-69.21
2022-09-23 11:23:35.684400,160400000,-76.56,-70.22
2022-09-23 11:23:36.185125,160400000,-77.6,-70.48
2022-09-23 11:23:36.685485,160400000,-76.75,-69.86
2022-09-23 11:23:37.186272,160400000,-77.39,-71.06
2022-09-23 11:23:37.687004,160400000,-76.78,-70.06
2022-09-23 11:23:38.187386,160400000,-77.59,-70.66
2022-09-23 11:23:38.688664,160400000,-75.82,-70.71
2022-09-23 11:23:39.188969,160400000,-77.01,-70.95
2022-09-23 11:23:39.689139,160400000,-75.97,-70.93
2022-09-23 11:23:40.189757,160400000,-76.92,-69.3
2022-09-23 11:23:40.690478,160400000,-76.07,-69.72
2022-09-23 11:23:41.190852,160400000,-77.6,-70.31
2022-09-23 11:23:41.691246,160400000,-75.9,-69.77
2022-09-23 11:23:42.191930,160400000,-77.21,-70.13
2022-09-23 11:23:42.692319,160400000,-76.29,-69.3
2022-09-23 11:23:43.193355,160400000,-77.26,-70.01
2022-09-23 11:23:43.693403,160400000,-76.65,-69.92
2022-09-23 11:23:44.194079,160400000,-77.36,-69.75
2022-09-23 11:23:44.694498,160400000,-76.65,-70.66
2022-09-23 11:23:45.194903,160400000,-76.64,-70.74
2022-09-23 11:23:45.698289,160400000,-77.1,-70.47
2022-09-23 11:23:46.196403,160400000,-78.1,-70.31
2022-09-23 11:23:46.696450,160400000,-77.05,-69.64
2022-09-23 11:23:47.197470,160400000,-77.13,-68.36
2022-09-23 11:23:47.697557,160400000,-76.84,-70.51
2022-09-23 11:23:48.198560,160400000,-77.07,-70.06
2022-09-23 11:23:48.698620,160400000,-75.49,-70.05
2022-09-23 11:23:49.199335,160400000,-76.52,-69.31
2022-09-23 11:23:49.699381,160400000,-76.83,-70.93
2022-09-23 11:23:50.200080,160400000,-76.55,-70.18
2022-09-23 11:23:50.700435,160400000,-76.83,-70.33
2022-09-23 11:23:51.201482,160400000,-77.36,-69.39
2022-09-23 11:23:51.701208,160400000,-76.4,-70.37
2022-09-23 11:23:52.201904,160400000,-77.27,-69.38
2022-09-23 11:23:52.702265,160400000,-75.7,-70.13
2022-09-23 11:23:53.202979,160400000,-77.31,-69.06
2022-09-23 11:23:53.703690,160400000,-77.04,-71.22
2022-09-23 11:23:54.204079,160400000,-78.1,-70.13
2022-09-23 11:23:54.704103,160400000,-76.31,-69.58
2022-09-23 11:23:55.205864,160400000,-77.47,-70.18
2022-09-23 11:23:55.705234,160400000,-76.32,-70.95
2022-09-23 11:23:56.206322,160400000,-77.68,-69.44
2022-09-23 11:23:56.706398,160400000,-76.57,-69.08
2022-09-23 11:23:57.207107,160400000,-77.49,-68.94
2022-09-23 11:23:57.707157,160400000,-76.38,-69.18
2022-09-23 11:23:58.207930,160400000,-77.78,-69.0
2022-09-23 11:23:58.708551,160400000,-76.38,-69.8
2022-09-23 11:23:59.208892,160400000,-77.27,-70.09
2022-09-23 11:23:59.709306,160400000,-77.08,-70.7
2022-09-23 11:24:00.209998,160400000,-77.67,-69.78
2022-09-23 11:24:00.710351,160400000,-77.05,-69.04
2022-09-23 11:24:01.211378,160400000,-77.89,-69.66
2022-09-23 11:24:01.711445,160400000,-77.33,-70.68
2022-09-23 11:24:02.212096,160400000,-77.58,-70.9
2022-09-23 11:24:02.712190,160400000,-76.31,-70.01
2022-09-23 11:24:03.212920,160400000,-77.6,-70.02
2022-09-23 11:24:03.713272,160400000,-77.12,-70.68
2022-09-23 11:24:04.214293,160400000,-76.89,-70.43
2022-09-23 11:24:04.714066,160400000,-76.69,-70.36
2022-09-23 11:24:05.215097,160400000,-76.88,-70.5
2022-09-23 11:24:05.715166,160400000,-76.27,-68.93
2022-09-23 11:24:06.215944,160400000,-76.88,-69.92
2022-09-23 11:24:06.716649,160400000,-76.6,-69.48
2022-09-23 11:24:07.217023,160400000,-77.87,-70.55
2022-09-23 11:24:07.717436,160400000,-76.59,-70.57
2022-09-23 11:24:08.218212,160400000,-77.89,-70.6
2022-09-23 11:24:08.718503,160400000,-76.71,-69.81
2022-09-23 11:24:09.219502,160400000,-77.94,-70.45
2022-09-23 11:24:09.719263,160400000,-76.83,-69.38
2022-09-23 11:24:10.219926,160400000,-77.58,-69.69
2022-09-23 11:24:10.720341,160400000,-76.13,-70.78
2022-09-23 11:24:11.221010,160400000,-77.04,-70.29
2022-09-23 11:24:11.721729,160400000,-76.81,-70.23
2022-09-23 11:24:12.222098,160400000,-76.39,-70.09
2022-09-23 11:24:12.722170,160400000,-76.78,-70.31
2022-09-23 11:24:13.222914,160400000,-77.36,-69.35
2022-09-23 11:24:13.723267,160400000,-76.56,-70.51
2022-09-23 11:24:14.224000,160400000,-77.31,-70.19
2022-09-23 11:24:14.724371,160400000,-76.64,-68.65
2022-09-23 11:24:15.224735,160400000,-77.18,-70.4
2022-09-23 11:24:15.725122,160400000,-76.8,-70.04
2022-09-23 11:24:16.225969,160400000,-77.75,-71.01
2022-09-23 11:24:16.726323,160400000,-76.72,-70.05
2022-09-23 11:24:17.227018,160400000,-77.62,-71.08
2022-09-23 11:24:17.728142,160400000,-76.26,-68.74
2022-09-23 11:24:18.227852,160400000,-77.2,-70.28
2022-09-23 11:24:18.728198,160400000,-76.16,-71.32
2022-09-23 11:24:19.228943,160400000,-77.44,-69.51
2022-09-23 11:24:19.729262,160400000,-77.0,-70.4
2022-09-23 11:24:20.229885,160400000,-76.93,-68.42
2022-09-23 11:24:20.729949,160400000,-76.29,-69.81
2022-09-23 11:24:21.230665,160400000,-77.97,-69.99
2022-09-23 11:24:21.731085,160400000,-75.91,-70.04
2022-09-23 11:24:22.232118,160400000,-77.33,-70.49
2022-09-23 11:24:22.731807,160400000,-76.51,-70.13
2022-09-23 11:24:23.232868,160400000,-77.26,-70.25
2022-09-23 11:24:23.732908,160400000,-76.46,-69.94
2022-09-23 11:24:24.233298,160400000,-77.12,-70.36
2022-09-23 11:24:24.734045,160400000,-76.54,-71.23
2022-09-23 11:24:25.234409,160400000,-77.72,-70.49
2022-09-23 11:24:25.734853,160400000,-76.71,-70.11
2022-09-23 11:24:26.235440,160400000,-76.02,-69.82
2022-09-23 11:24:26.735619,160400000,-77.33,-69.96
2022-09-23 11:24:27.236809,160400000,-76.95,-70.24
2022-09-23 11:24:27.737078,160400000,-76.95,-70.37
2022-09-23 11:24:28.237912,160400000,-77.81,-70.48
2022-09-23 11:24:28.737850,160400000,-76.75,-70.02
2022-09-23 11:24:29.238543,160400000,-77.48,-69.73
2022-09-23 11:24:29.738588,160400000,-77.18,-70.6
2022-09-23 11:24:30.239938,160400000,-30.26,-20.84
2022-09-23 11:24:30.739611,160400000,-77.13,-65.93
2022-09-23 11:24:31.240371,160400000,-78.0,-70.86
2022-09-23 11:24:31.740424,160400000,-76.97,-69.82
2022-09-23 11:24:32.241174,160400000,-76.92,-70.28
2022-09-23 11:24:32.742015,160400000,-76.25,-67.67
2022-09-23 11:24:33.243307,160400000,-77.44,-70.54
2022-09-23 11:24:33.742622,160400000,-76.45,-69.72
2022-09-23 11:24:34.244408,160400000,-77.17,-70.58
2022-09-23 11:24:34.743744,160400000,-76.65,-69.45
2022-09-23 11:24:35.244738,160400000,-77.27,-70.54
2022-09-23 11:24:35.744854,160400000,-76.4,-70.35
2022-09-23 11:24:36.245545,160400000,-77.78,-68.2
2022-09-23 11:24:36.745971,160400000,-76.78,-71.01
2022-09-23 11:24:37.246709,160400000,-77.14,-70.15
2022-09-23 11:24:37.747105,160400000,-76.75,-69.3
2022-09-23 11:24:38.248146,160400000,-77.41,-69.41
2022-09-23 11:24:38.748214,160400000,-76.0,-69.69
2022-09-23 11:24:39.249201,160400000,-77.0,-69.64
2022-09-23 11:24:39.749552,160400000,-76.56,-69.37
2022-09-23 11:24:40.250241,160400000,-78.17,-70.03
2022-09-23 11:24:40.750934,160400000,-76.77,-70.48
2022-09-23 11:24:41.251353,160400000,-76.99,-69.33
2022-09-23 11:24:41.751738,160400000,-76.39,-70.13
2022-09-23 11:24:42.252436,160400000,-77.37,-70.31
2022-09-23 11:24:42.752849,160400000,-76.69,-70.57
2022-09-23 11:24:43.253858,160400000,-77.88,-69.2
2022-09-23 11:24:43.753936,160400000,-76.12,-69.69
2022-09-23 11:24:44.254624,160400000,-77.71,-70.25
2022-09-23 11:24:44.755002,160400000,-77.09,-71.37
2022-09-23 11:24:45.256129,160400000,-77.09,-70.92
2022-09-23 11:24:45.756863,160400000,-76.93,-70.97
2022-09-23 11:24:46.257229,160400000,-77.25,-70.36
2022-09-23 11:24:46.757642,160400000,-77.52,-70.53
2022-09-23 11:24:47.258305,160400000,-77.23,-70.06
2022-09-23 11:24:47.758736,160400000,-76.61,-70.36
2022-09-23 11:24:48.259748,160400000,-76.87,-69.88
2022-09-23 11:24:48.759803,160400000,-77.01,-70.05
2022-09-23 11:24:49.260785,160400000,-77.42,-70.54
2022-09-23 11:24:49.761156,160400000,-76.11,-69.51
2022-09-23 11:24:50.261848,160400000,-77.99,-70.39
2022-09-23 11:24:50.762280,160400000,-76.53,-70.0
2022-09-23 11:24:51.263298,160400000,-77.68,-71.15
2022-09-23 11:24:51.763364,160400000,-76.3,-68.2
2022-09-23 11:24:52.264063,160400000,-77.82,-70.74
2022-09-23 11:24:52.764449,160400000,-76.88,-69.67
2022-09-23 11:24:53.265135,160400000,-77.52,-69.74
2022-09-23 11:24:53.765934,160400000,-76.83,-70.12
2022-09-23 11:24:54.266661,160400000,-77.65,-70.21
2022-09-23 11:24:54.767074,160400000,-77.35,-69.67
2022-09-23 11:24:55.267778,160400000,-77.71,-69.24
2022-09-23 11:24:55.768159,160400000,-76.71,-70.79
2022-09-23 11:24:56.269151,160400000,-77.2,-71.03
2022-09-23 11:24:56.770343,160400000,-76.83,-69.2
2022-09-23 11:24:57.269859,160400000,-77.91,-71.27
2022-09-23 11:24:57.770250,160400000,-76.14,-70.3
2022-09-23 11:24:58.271010,160400000,-77.9,-71.04
2022-09-23 11:24:58.771660,160400000,-76.65,-69.14
2022-09-23 11:24:59.272398,160400000,-77.1,-70.53
2022-09-23 11:24:59.772483,160400000,-76.71,-70.31
2022-09-23 11:25:00.273487,160400000,-78.0,-68.68
2022-09-23 11:25:00.773571,160400000,-76.86,-69.56
2022-09-23 11:25:01.274277,160400000,-76.73,-69.34
2022-09-23 11:25:01.775279,160400000,-77.2,-70.05
2022-09-23 11:25:02.275662,160400000,-76.67,-69.24
2022-09-23 11:25:02.776174,160400000,-76.78,-68.98
2022-09-23 11:25:03.276585,160400000,-76.41,-69.78
2022-09-23 11:25:03.779279,160400000,-77.37,-70.85
2022-09-23 11:25:04.278322,160400000,-77.11,-69.94
2022-09-23 11:25:04.778443,160400000,-76.68,-70.06
2022-09-23 11:25:05.279089,160400000,-76.55,-70.06
2022-09-23 11:25:05.779481,160400000,-76.0,-69.87
2022-09-23 11:25:06.280127,160400000,-76.62,-69.55
2022-09-23 11:25:06.781136,160400000,-76.22,-69.93
2022-09-23 11:25:07.281525,160400000,-77.57,-70.59
2022-09-23 11:25:07.781610,160400000,-76.76,-70.96
2022-09-23 11:25:08.282334,160400000,-76.83,-69.93
2022-09-23 11:25:08.782425,160400000,-76.7,-70.04
2022-09-23 11:25:09.283426,160400000,-77.64,-69.57
2022-09-23 11:25:09.783493,160400000,-76.76,-68.98
2022-09-23 11:25:10.284187,160400000,-77.59,-70.28
2022-09-23 11:25:10.784589,160400000,-76.54,-70.32
2022-09-23 11:25:11.285303,160400000,-77.56,-70.51
2022-09-23 11:25:11.786082,160400000,-76.47,-70.0
2022-09-23 11:25:12.286477,160400000,-77.39,-71.12
2022-09-23 11:25:12.786591,160400000,-75.97,-70.36
2022-09-23 11:25:13.288304,160400000,-76.66,-70.5
2022-09-23 11:25:13.787723,160400000,-76.03,-68.86
2022-09-23 11:25:14.288373,160400000,-77.01,-70.28
2022-09-23 11:25:14.789072,160400000,-76.71,-70.68
2022-09-23 11:25:15.289446,160400000,-77.26,-70.78
2022-09-23 11:25:15.789473,160400000,-76.66,-69.81
2022-09-23 11:25:16.290161,160400000,-77.41,-70.65
2022-09-23 11:25:16.790627,160400000,-76.88,-70.69
2022-09-23 11:25:17.291672,160400000,-76.53,-69.93
2022-09-23 11:25:17.791760,160400000,-76.13,-70.77
2022-09-23 11:25:18.292419,160400000,-77.78,-68.15
2022-09-23 11:25:18.792552,160400000,-76.36,-69.77
2022-09-23 11:25:19.293191,160400000,-76.42,-67.29
2022-09-23 11:25:19.793912,160400000,-76.14,-70.41
2022-09-23 11:25:20.294327,160400000,-76.48,-70.11
2022-09-23 11:25:20.794695,160400000,-76.73,-70.8
2022-09-23 11:25:21.295415,160400000,-76.56,-69.4
2022-09-23 11:25:21.795514,160400000,-75.91,-69.92
2022-09-23 11:25:22.296935,160400000,-77.18,-70.4
2022-09-23 11:25:22.796705,160400000,-76.36,-70.21
2022-09-23 11:25:23.297407,160400000,-76.97,-70.64
2022-09-23 11:25:23.797833,160400000,-76.83,-70.79
2022-09-23 11:25:24.298457,160400000,-77.73,-68.18
2022-09-23 11:25:24.798593,160400000,-76.94,-70.16
2022-09-23 11:25:25.299539,160400000,-77.24,-70.44
2022-09-23 11:25:25.799630,160400000,-77.25,-70.36
2022-09-23 11:25:26.300327,160400000,-77.43,-70.49
2022-09-23 11:25:26.800721,160400000,-77.16,-69.26
2022-09-23 11:25:27.301393,160400000,-78.17,-70.79
2022-09-23 11:25:27.801859,160400000,-76.65,-70.41
2022-09-23 11:25:28.302540,160400000,-77.22,-70.58
2022-09-23 11:25:28.802649,160400000,-76.52,-69.79
2022-09-23 11:25:29.303346,160400000,-77.09,-71.34
2022-09-23 11:25:29.803729,160400000,-76.37,-70.41
2022-09-23 11:25:30.304709,160400000,-77.17,-70.32
2022-09-23 11:25:30.804508,160400000,-76.94,-69.21
2022-09-23 11:25:31.305212,160400000,-76.31,-69.33
2022-09-23 11:25:31.805627,160400000,-77.09,-69.64
2022-09-23 11:25:32.306402,160400000,-76.93,-69.21
2022-09-23 11:25:32.806830,160400000,-76.92,-69.89
2022-09-23 11:25:33.307223,160400000,-76.86,-69.36
2022-09-23 11:25:33.807591,160400000,-77.08,-70.38
2022-09-23 11:25:34.308289,160400000,-76.95,-69.44
2022-09-23 11:25:34.808425,160400000,-76.9,-69.64
2022-09-23 11:25:35.309686,160400000,-77.38,-70.64
2022-09-23 11:25:35.810477,160400000,-77.25,-70.18
2022-09-23 11:25:36.310441,160400000,-77.0,-70.04
2022-09-23 11:25:36.810518,160400000,-76.26,-70.05
2022-09-23 11:25:37.311245,160400000,-77.74,-69.99
2022-09-23 11:25:37.811652,160400000,-75.76,-69.97
2022-09-23 11:25:38.312656,160400000,-77.69,-69.75
2022-09-23 11:25:38.812455,160400000,-76.58,-70.92
2022-09-23 11:25:39.313431,160400000,-77.7,-70.79
2022-09-23 11:25:39.813831,160400000,-76.58,-69.01
2022-09-23 11:25:40.314248,160400000,-77.06,-70.46
2022-09-23 11:25:40.815079,160400000,-76.1,-68.07
2022-09-23 11:25:41.315665,160400000,-77.41,-69.77
2022-09-23 11:25:41.815826,160400000,-76.55,-70.38
2022-09-23 11:25:42.316538,160400000,-76.03,-69.08
2022-09-23 11:25:42.819256,160400000,-76.1,-70.06
2022-09-23 11:25:43.318020,160400000,-76.79,-69.8
2022-09-23 11:25:43.818091,160400000,-76.24,-70.06
2022-09-23 11:25:44.318459,160400000,-75.91,-70.19
2022-09-23 11:25:44.818787,160400000,-77.07,-69.97
2022-09-23 11:25:45.319492,160400000,-77.31,-70.53
2022-09-23 11:25:45.820216,160400000,-77.29,-69.8
2022-09-23 11:25:46.320558,160400000,-77.82,-68.78
2022-09-23 11:25:46.821027,160400000,-76.13,-70.19
2022-09-23 11:25:47.321607,160400000,-77.41,-70.61
2022-09-23 11:25:47.822080,160400000,-76.51,-70.3
2022-09-23 11:25:48.322726,160400000,-77.22,-70.23
2022-09-23 11:25:48.823466,160400000,-76.07,-70.41
2022-09-23 11:25:49.323816,160400000,-76.62,-70.21
2022-09-23 11:25:49.824538,160400000,-75.76,-61.76
2022-09-23 11:25:50.324655,160400000,-76.6,-70.26
2022-09-23 11:25:50.825075,160400000,-77.36,-69.94
2022-09-23 11:25:51.326218,160400000,-76.75,-69.68
2022-09-23 11:25:51.825910,160400000,-76.77,-69.89
2022-09-23 11:25:52.327982,160400000,-77.85,-70.7
2022-09-23 11:25:52.827077,160400000,-76.81,-69.76
