dateTime,lat,long,ele
2022-09-23 08:43:12,53.20983,-6.70046833,143.1036
2022-09-23 08:43:13,53.20983,-6.70046833,143.1036
2022-09-23 08:43:14,53.20983,-6.70046833,143.1036
2022-09-23 08:43:15,53.20983,-6.70046833,143.1036
2022-09-23 08:43:16,53.20983,-6.70046833,143.1036
2022-09-23 08:43:17,53.20983,-6.70046833,143.1036
2022-09-23 08:43:18,53.20983,-6.70046833,143.1036
2022-09-23 08:43:19,53.20983,-6.70046833,143.1036
2022-09-23 08:43:20,53.20983,-6.70046833,143.1036
2022-09-23 08:43:21,53.20983,-6.70046833,143.1036
2022-09-23 08:43:22,53.20983,-6.70046833,143.1036
2022-09-23 08:43:23,53.20983,-6.70046833,143.1036
2022-09-23 08:43:24,53.20983,-6.70046833,143.1036
2022-09-23 08:43:25,53.20983,-6.70046833,143.1036
2022-09-23 08:43:26,53.20983,-6.70046833,143.1036
2022-09-23 08:43:27,53.20983,-6.70046833,143.1036
2022-09-23 08:43:28,53.20983,-6.70046833,143.1036
2022-09-23 08:43:29,53.20983,-6.70046833,143.1036
2022-09-23 08:43:30,53.20983,-6.70046833,143.1036
2022-09-23 08:43:31,53.20983,-6.70046833,143.1036
2022-09-23 08:43:32,53.20983,-6.70046833,143.1036
2022-09-23 08:43:33,53.20983,-6.70046833,143.1036
2022-09-23 08:43:34,53.20983,-6.70046833,143.1036
2022-09-23 08:43:35,53.20983,-6.70046833,143.1036
2022-09-23 08:43:36,53.20983,-6.70046833,143.1036
2022-09-23 08:43:37,53.20983,-6.70046833,143.1036
2022-09-23 08:43:38,53.20983,-6.70046833,143.1036
2022-09-23 08:43:39,53.20983,-6.70046833,143.1036
2022-09-23 08:43:40,53.20983,-6.70046833,143.1036
2022-09-23 08:43:41,53.20983,-6.70046833,143.1036
2022-09-23 08:43:42,53.20983,-6.70046833,143.1036
2022-09-23 08:43:43,53.20983,-6.70046833,143.1036
2022-09-23 08:43:44,53.20983,-6.70046833,143.1036
2022-09-23 08:43:45,53.20983,-6.70046833,143.1036
2022-09-23 08:43:46,53.20983,-6.70046833,143.1036
2022-09-23 08:43:47,53.20983,-6.70046833,143.1036
2022-09-23 08:43:48,53.20983,-6.70046833,143.1036
2022-09-23 08:43:49,53.20983,-6.70046833,143.1036
2022-09-23 08:43:50,53.209865,-6.70038667,146.09064
2022-09-23 08:43:51,53.20989167,-6.70033333,146.304
2022-09-23 08:43:52,53.20992833,-6.70028,146.304
2022-09-23 08:43:53,53.20997333,-6.700235,146.48688
2022-09-23 08:43:54,53.21002833,-6.7002,146.70024
2022-09-23 08:43:55,53.21009833,-6.70017667,146.79168
2022-09-23 08:43:56,53.21018167,-6.70014167,146.09064
2022-09-23 08:43:57,53.21026833,-6.70010167,145.29816
2022-09-23 08:43:58,53.21036,-6.70006667,144.81048
2022-09-23 08:43:59,53.21045167,-6.70004,144.41424
2022-09-23 08:44:00,53.21055,-6.70002,143.80464
2022-09-23 08:44:01,53.21065333,-6.7,143.28648
2022-09-23 08:44:02,53.21075833,-6.69998167,142.7988
2022-09-23 08:44:03,53.21085833,-6.699965,142.00632
2022-09-23 08:44:04,53.21095833,-6.69994833,141.79296
2022-09-23 08:44:05,53.21105333,-6.699935,141.91488
2022-09-23 08:44:06,53.21114,-6.69992833,141.39672
2022-09-23 08:44:07,53.21121333,-6.69991833,141.91488
2022-09-23 08:44:08,53.21128333,-6.69991833,142.1892
2022-09-23 08:44:09,53.211345,-6.69993833,142.7988
2022-09-23 08:44:10,53.21140333,-6.69998667,143.4084
2022-09-23 08:44:11,53.21145667,-6.70005333,143.49984
2022-09-23 08:44:12,53.21151333,-6.70013833,143.19504
2022-09-23 08:44:13,53.21156167,-6.70024167,143.89608
2022-09-23 08:44:14,53.21160167,-6.70037833,144.10944
2022-09-23 08:44:15,53.21162833,-6.700535,143.98752
2022-09-23 08:44:16,53.211635,-6.70071833,144.29232
2022-09-23 08:44:17,53.21162833,-6.70091833,144.29232
2022-09-23 08:44:18,53.211615,-6.70114333,143.59128
2022-09-23 08:44:19,53.21160833,-6.70137167,143.1036
2022-09-23 08:44:20,53.21160167,-6.70159667,142.494
2022-09-23 08:44:21,53.21158167,-6.70182833,143.28648
2022-09-23 08:44:22,53.21155167,-6.70204667,143.1036
2022-09-23 08:44:23,53.21152333,-6.70227667,142.7988
2022-09-23 08:44:24,53.21149333,-6.70249333,142.494
2022-09-23 08:44:25,53.21145667,-6.702695,142.494
2022-09-23 08:44:26,53.21142333,-6.70286833,143.19504
2022-09-23 08:44:27,53.21139,-6.70302167,144.68856
2022-09-23 08:44:28,53.21135167,-6.70314,143.28648
2022-09-23 08:44:29,53.211305,-6.70323,143.1036
2022-09-23 08:44:30,53.21124333,-6.70329833,142.58544
2022-09-23 08:44:31,53.21117667,-6.70335667,142.7988
2022-09-23 08:44:32,53.21110833,-6.70342,142.7988
2022-09-23 08:44:33,53.21104333,-6.70351833,143.01216
2022-09-23 08:44:34,53.21098333,-6.70365,142.40256
2022-09-23 08:44:35,53.21095,-6.70381667,142.58544
2022-09-23 08:44:36,53.21093667,-6.70400333,142.09776
2022-09-23 08:44:37,53.21093,-6.70418667,140.78712
2022-09-23 08:44:38,53.21090833,-6.70436667,140.69568
2022-09-23 08:44:39,53.21087833,-6.70454167,140.5128
2022-09-23 08:44:40,53.21082333,-6.70471667,140.5128
2022-09-23 08:44:41,53.21075667,-6.70490667,141.09192
2022-09-23 08:44:42,53.21067,-6.7051,140.90904
2022-09-23 08:44:43,53.21057167,-6.705315,141.91488
2022-09-23 08:44:44,53.21046667,-6.70553167,141.91488
2022-09-23 08:44:45,53.21036333,-6.70574833,141.48816
2022-09-23 08:44:46,53.21025167,-6.70597667,141.61008
2022-09-23 08:44:47,53.21013833,-6.70621167,141.79296
2022-09-23 08:44:48,53.21002167,-6.70645667,141.91488
2022-09-23 08:44:49,53.20990667,-6.70670167,141.48816
2022-09-23 08:44:50,53.20979,-6.70695,141.21384
2022-09-23 08:44:51,53.20967167,-6.70720167,139.99464
2022-09-23 08:44:52,53.20955833,-6.70745,139.38504
2022-09-23 08:44:53,53.20945167,-6.70768333,139.5984
2022-09-23 08:44:54,53.209345,-6.70791333,140.5128
2022-09-23 08:44:55,53.20925167,-6.708145,141.79296
2022-09-23 08:44:56,53.20916,-6.70835333,140.39088
2022-09-23 08:44:57,53.20907833,-6.70856833,140.78712
2022-09-23 08:44:58,53.20900833,-6.70878167,141.39672
2022-09-23 08:44:59,53.208955,-6.70896833,142.09776
2022-09-23 08:45:00,53.20890833,-6.70914167,143.28648
2022-09-23 08:45:01,53.20886667,-6.7093,143.28648
2022-09-23 08:45:02,53.20883833,-6.70941167,143.4084
