Timestamp,Peak
2022-09-13 11:21:01.509,-66.85
2022-09-13 11:21:02.009,-65.13
2022-09-13 11:21:02.509,-69.51
2022-09-13 11:21:03.010,-67.43
2022-09-13 11:21:03.510,-66.38
2022-09-13 11:21:04.010,-67.07
2022-09-13 11:21:04.510,-67.79
2022-09-13 11:21:05.011,-68.72
2022-09-13 11:21:05.511,-78.52
2022-09-13 11:21:06.012,-78.69
2022-09-13 11:21:06.512,-78.44
2022-09-13 11:21:07.013,-78.31
2022-09-13 11:21:07.513,-78.11
2022-09-13 11:21:08.013,-78.57
2022-09-13 11:21:08.514,-78.76
2022-09-13 11:21:09.014,-78.51
2022-09-13 11:21:09.514,-78.55
2022-09-13 11:21:10.015,-78.45
2022-09-13 11:21:10.515,-78.55
2022-09-13 11:21:11.016,-78.66
2022-09-13 11:21:11.516,-78.23
2022-09-13 11:21:12.016,-78.41
2022-09-13 11:21:12.517,-78.56
2022-09-13 11:21:13.018,-78.28
2022-09-13 11:21:13.518,-78.67
2022-09-13 11:21:14.018,-78.61
2022-09-13 11:21:14.518,-78.52
2022-09-13 11:21:15.019,-77.96
2022-09-13 11:21:15.519,-78.78
2022-09-13 11:21:16.020,-78.59
2022-09-13 11:21:16.520,-78.3
2022-09-13 11:21:17.021,-78.51
2022-09-13 11:21:17.521,-78.76
2022-09-13 11:21:18.022,-78.35
2022-09-13 11:21:18.521,-78.68
2022-09-13 11:21:19.022,-78.28
2022-09-13 11:21:19.522,-78.44
2022-09-13 11:21:20.023,-78.6
2022-09-13 11:21:20.526,-78.52
2022-09-13 11:21:21.024,-78.3
2022-09-13 11:21:21.524,-78.2
2022-09-13 11:21:22.025,-78.68
2022-09-13 11:21:22.525,-78.3
2022-09-13 11:21:23.026,-78.23
2022-09-13 11:21:23.526,-78.63
2022-09-13 11:21:24.026,-78.38
2022-09-13 11:21:24.527,-78.46
2022-09-13 11:21:25.027,-78.31
2022-09-13 11:21:25.528,-77.59
2022-09-13 11:21:26.029,-77.99
2022-09-13 11:21:26.529,-78.37
2022-09-13 11:21:27.029,-78.19
2022-09-13 11:21:27.529,-78.75
2022-09-13 11:21:28.030,-78.77
2022-09-13 11:21:28.531,-78.5
2022-09-13 11:21:29.031,-78.21
2022-09-13 11:21:29.531,-78.79
2022-09-13 11:21:30.033,-78.17
2022-09-13 11:21:30.532,-78.47
2022-09-13 11:21:31.033,-78.64
2022-09-13 11:21:31.533,-64.43
2022-09-13 11:21:32.034,-62.16
2022-09-13 11:21:32.534,-59.45
2022-09-13 11:21:33.035,-61.42
2022-09-13 11:21:33.535,-59.68
2022-09-13 11:21:34.036,-62.78
2022-09-13 11:21:34.536,-58.09
2022-09-13 11:21:35.036,-60
2022-09-13 11:21:35.536,-78.57
2022-09-13 11:21:36.037,-78.35
2022-09-13 11:21:36.538,-78.39
2022-09-13 11:21:37.038,-78.83
2022-09-13 11:21:37.538,-78.68
2022-09-13 11:21:38.039,-78.53
2022-09-13 11:21:38.539,-78.65
2022-09-13 11:21:39.040,-78.4
2022-09-13 11:21:39.540,-78.41
2022-09-13 11:21:40.041,-78.91
2022-09-13 11:21:40.541,-78.67
2022-09-13 11:21:41.042,-78.53
2022-09-13 11:21:41.543,-78.58
2022-09-13 11:21:42.044,-78.72
2022-09-13 11:21:42.545,-78
2022-09-13 11:21:43.046,-78.16
2022-09-13 11:21:43.546,-78.43
2022-09-13 11:21:44.048,-78.26
2022-09-13 11:21:44.548,-78.24
2022-09-13 11:21:45.049,-78.78
2022-09-13 11:21:45.550,-78.25
2022-09-13 11:21:46.051,-78.64
2022-09-13 11:21:46.552,-78.33
2022-09-13 11:21:47.053,-78.49
2022-09-13 11:21:47.553,-78.63
2022-09-13 11:21:48.054,-78.62
2022-09-13 11:21:48.555,-78.44
2022-09-13 11:21:49.056,-78.67
2022-09-13 11:21:49.557,-78.66
2022-09-13 11:21:50.058,-78.67
2022-09-13 11:21:50.558,-78.5
2022-09-13 11:21:51.059,-78.72
2022-09-13 11:21:51.560,-78.61
2022-09-13 11:21:52.061,-78.47
2022-09-13 11:21:52.562,-78.41
2022-09-13 11:21:53.063,-78.41
2022-09-13 11:21:53.563,-78.42
2022-09-13 11:21:54.064,-78.13
2022-09-13 11:21:54.566,-78.27
2022-09-13 11:21:55.066,-78.6
2022-09-13 11:21:55.567,-78.39
2022-09-13 11:21:56.068,-78.26
2022-09-13 11:21:56.569,-78.09
2022-09-13 11:21:57.070,-78.46
2022-09-13 11:21:57.570,-78.39
2022-09-13 11:21:58.071,-78
2022-09-13 11:21:58.572,-78.52
2022-09-13 11:21:59.073,-78.69
2022-09-13 11:21:59.573,-78.6
2022-09-13 11:22:00.075,-78.31
2022-09-13 11:22:00.575,-78.73
2022-09-13 11:22:01.076,-67.79
2022-09-13 11:22:01.577,-63.99
2022-09-13 11:22:02.078,-64.3
2022-09-13 11:22:02.578,-64.36
2022-09-13 11:22:03.079,-63.17
2022-09-13 11:22:03.581,-67.91
2022-09-13 11:22:04.080,-64.61
2022-09-13 11:22:04.580,-63.03
2022-09-13 11:22:05.090,-61.69
2022-09-13 11:22:05.582,-72.79
2022-09-13 11:22:06.082,-78.38
2022-09-13 11:22:06.582,-78.68
2022-09-13 11:22:07.083,-78.19
2022-09-13 11:22:07.584,-78.33
2022-09-13 11:22:08.084,-78.66
2022-09-13 11:22:08.584,-78.33
2022-09-13 11:22:09.085,-78.31
2022-09-13 11:22:09.585,-78.61
2022-09-13 11:22:10.086,-77.91
2022-09-13 11:22:10.587,-78.25
2022-09-13 11:22:11.088,-78.45
2022-09-13 11:22:11.587,-78.16
2022-09-13 11:22:12.088,-78.11
2022-09-13 11:22:12.588,-78.41
2022-09-13 11:22:13.089,-78.41
2022-09-13 11:22:13.589,-78.51
2022-09-13 11:22:14.090,-78.01
2022-09-13 11:22:14.590,-78.48
2022-09-13 11:22:15.090,-78.38
2022-09-13 11:22:15.591,-78.68
2022-09-13 11:22:16.091,-78.53
2022-09-13 11:22:16.592,-78.87
2022-09-13 11:22:17.092,-78.47
2022-09-13 11:22:17.592,-78.62
2022-09-13 11:22:18.093,-78.54
2022-09-13 11:22:18.593,-78.74
2022-09-13 11:22:19.094,-78.25
2022-09-13 11:22:19.594,-78.62
2022-09-13 11:22:20.095,-78.02
2022-09-13 11:22:20.595,-78.6
2022-09-13 11:22:21.096,-78.69
2022-09-13 11:22:21.596,-78.46
2022-09-13 11:22:22.097,-78.36
2022-09-13 11:22:22.597,-78.1
2022-09-13 11:22:23.098,-78.35
2022-09-13 11:22:23.598,-78.57
2022-09-13 11:22:24.099,-78.39
2022-09-13 11:22:24.599,-78.68
2022-09-13 11:22:25.099,-78.47
2022-09-13 11:22:25.600,-78.45
2022-09-13 11:22:26.101,-78.73
2022-09-13 11:22:26.601,-78.37
2022-09-13 11:22:27.101,-78.4
2022-09-13 11:22:27.601,-78.59
2022-09-13 11:22:28.102,-78.12
2022-09-13 11:22:28.603,-78.57
2022-09-13 11:22:29.103,-78.62
2022-09-13 11:22:29.603,-78.64
2022-09-13 11:22:30.104,-78.18
2022-09-13 11:22:30.604,-78.43
2022-09-13 11:22:31.105,-78.17
2022-09-13 11:22:31.605,-66.28
2022-09-13 11:22:32.106,-67.11
2022-09-13 11:22:32.606,-66.69
2022-09-13 11:22:33.107,-67.06
2022-09-13 11:22:33.608,-67.11
2022-09-13 11:22:34.108,-66.84
2022-09-13 11:22:34.608,-65.98
2022-09-13 11:22:35.109,-64.08
2022-09-13 11:22:35.609,-78.14
2022-09-13 11:22:36.111,-78.43
2022-09-13 11:22:36.611,-77.96
2022-09-13 11:22:37.112,-78.68
2022-09-13 11:22:37.613,-78.56
2022-09-13 11:22:38.114,-78.3
2022-09-13 11:22:38.615,-78.09
2022-09-13 11:22:39.116,-78.53
2022-09-13 11:22:39.616,-78.42
2022-09-13 11:22:40.117,-78.16
2022-09-13 11:22:40.618,-78.67
2022-09-13 11:22:41.119,-78.4
2022-09-13 11:22:41.620,-78.45
2022-09-13 11:22:42.121,-77.98
2022-09-13 11:22:42.624,-78.11
2022-09-13 11:22:43.123,-77.83
2022-09-13 11:22:43.624,-78.69
2022-09-13 11:22:44.125,-78.35
2022-09-13 11:22:44.625,-78.54
2022-09-13 11:22:45.127,-78.49
2022-09-13 11:22:45.627,-78.69
2022-09-13 11:22:46.128,-78.31
2022-09-13 11:22:46.628,-78.62
2022-09-13 11:22:47.129,-78.54
2022-09-13 11:22:47.629,-78.53
2022-09-13 11:22:48.130,-78.46
2022-09-13 11:22:48.630,-78.33
2022-09-13 11:22:49.130,-78.24
2022-09-13 11:22:49.631,-78.19
2022-09-13 11:22:50.131,-77.73
2022-09-13 11:22:50.632,-78.35
2022-09-13 11:22:51.133,-78.71
2022-09-13 11:22:51.633,-78.69
2022-09-13 11:22:52.136,-78.52
2022-09-13 11:22:52.635,-78.47
2022-09-13 11:22:53.136,-77.91
2022-09-13 11:22:53.637,-78.64
2022-09-13 11:22:54.138,-78.24
2022-09-13 11:22:54.639,-78.34
2022-09-13 11:22:55.140,-77.81
2022-09-13 11:22:55.640,-78.59
2022-09-13 11:22:56.141,-77.72
2022-09-13 11:22:56.642,-78.17
2022-09-13 11:22:57.143,-78.09
2022-09-13 11:22:57.644,-78.62
2022-09-13 11:22:58.145,-78.25
2022-09-13 11:22:58.646,-78.4
2022-09-13 11:22:59.147,-78.42
2022-09-13 11:22:59.647,-78.55
2022-09-13 11:23:00.149,-78.32
2022-09-13 11:23:00.649,-66.17
2022-09-13 11:23:01.150,-62.43
2022-09-13 11:23:01.650,-63.9
2022-09-13 11:23:02.151,-62.8
2022-09-13 11:23:02.652,-62.34
2022-09-13 11:23:03.152,-64.89
2022-09-13 11:23:03.653,-62.79
2022-09-13 11:23:04.154,-63.7
2022-09-13 11:23:04.654,-78.47
2022-09-13 11:23:05.155,-78.11
2022-09-13 11:23:05.656,-78.54
2022-09-13 11:23:06.157,-78.26
2022-09-13 11:23:06.658,-78.1
2022-09-13 11:23:07.159,-77.92
2022-09-13 11:23:07.660,-78.13
2022-09-13 11:23:08.160,-78.47
2022-09-13 11:23:08.661,-78.48
2022-09-13 11:23:09.162,-77.81
2022-09-13 11:23:09.663,-78.31
2022-09-13 11:23:10.164,-77.86
2022-09-13 11:23:10.665,-78.25
2022-09-13 11:23:11.166,-78.27
2022-09-13 11:23:11.666,-78.57
2022-09-13 11:23:12.167,-78.28
2022-09-13 11:23:12.668,-78.51
2022-09-13 11:23:13.170,-78.46
2022-09-13 11:23:13.670,-78.27
2022-09-13 11:23:14.171,-77.95
2022-09-13 11:23:14.672,-78.23
2022-09-13 11:23:15.172,-78.56
2022-09-13 11:23:15.673,-78.22
2022-09-13 11:23:16.174,-78.56
2022-09-13 11:23:16.676,-78.27
2022-09-13 11:23:17.176,-78.3
2022-09-13 11:23:17.677,-78.65
2022-09-13 11:23:18.178,-78.41
2022-09-13 11:23:18.678,-78.53
2022-09-13 11:23:19.179,-77.94
2022-09-13 11:23:19.680,-78.54
2022-09-13 11:23:20.181,-77.91
2022-09-13 11:23:20.682,-78.97
2022-09-13 11:23:21.183,-78.37
2022-09-13 11:23:21.683,-78.56
2022-09-13 11:23:22.184,-77.95
2022-09-13 11:23:22.684,-78.39
2022-09-13 11:23:23.185,-78.11
2022-09-13 11:23:23.685,-78.27
2022-09-13 11:23:24.186,-78.07
2022-09-13 11:23:24.686,-78.37
2022-09-13 11:23:25.187,-78.92
2022-09-13 11:23:25.690,-78.41
2022-09-13 11:23:26.188,-78.38
2022-09-13 11:23:26.688,-77.97
2022-09-13 11:23:27.189,-78.41
2022-09-13 11:23:27.689,-78.55
2022-09-13 11:23:28.190,-77.96
2022-09-13 11:23:28.691,-78.3
2022-09-13 11:23:29.191,-77.97
2022-09-13 11:23:29.692,-78.57
2022-09-13 11:23:30.192,-78.45
2022-09-13 11:23:30.692,-78.24
2022-09-13 11:23:31.193,-78.62
2022-09-13 11:23:31.694,-53.76
2022-09-13 11:23:32.194,-55.54
2022-09-13 11:23:32.694,-55.38
2022-09-13 11:23:33.196,-53.42
2022-09-13 11:23:33.695,-57.79
2022-09-13 11:23:34.196,-55.63
2022-09-13 11:23:34.696,-53.38
2022-09-13 11:23:35.197,-56.26
2022-09-13 11:23:35.697,-52.39
2022-09-13 11:23:36.198,-58.03
2022-09-13 11:23:36.698,-78.56
2022-09-13 11:23:37.199,-78.21
2022-09-13 11:23:37.699,-78.6
2022-09-13 11:23:38.200,-78.14
2022-09-13 11:23:38.700,-78.58
2022-09-13 11:23:39.201,-78.25
2022-09-13 11:23:39.701,-78.54
2022-09-13 11:23:40.202,-78.23
2022-09-13 11:23:40.702,-78.55
2022-09-13 11:23:41.203,-78.59
2022-09-13 11:23:41.704,-78.28
2022-09-13 11:23:42.204,-78.49
2022-09-13 11:23:42.704,-77.94
2022-09-13 11:23:43.205,-77.99
2022-09-13 11:23:43.705,-78.53
2022-09-13 11:23:44.206,-78.8
2022-09-13 11:23:44.707,-78.63
2022-09-13 11:23:45.207,-78.52
2022-09-13 11:23:45.707,-78.71
2022-09-13 11:23:46.208,-78.37
2022-09-13 11:23:46.708,-78.37
2022-09-13 11:23:47.209,-78.39
2022-09-13 11:23:47.710,-78.3
2022-09-13 11:23:48.210,-78.74
2022-09-13 11:23:48.710,-78.34
2022-09-13 11:23:49.211,-78.38
2022-09-13 11:23:49.712,-78.64
2022-09-13 11:23:50.212,-78.33
2022-09-13 11:23:50.713,-77.99
2022-09-13 11:23:51.213,-78.18
2022-09-13 11:23:51.713,-78.35
2022-09-13 11:23:52.215,-78.33
2022-09-13 11:23:52.715,-78.28
2022-09-13 11:23:53.215,-78.78
2022-09-13 11:23:53.716,-78.63
2022-09-13 11:23:54.216,-78.31
2022-09-13 11:23:54.717,-78.65
2022-09-13 11:23:55.217,-78.39
2022-09-13 11:23:55.719,-78.54
2022-09-13 11:23:56.219,-78.63
2022-09-13 11:23:56.719,-78.22
2022-09-13 11:23:57.221,-78.54
2022-09-13 11:23:57.721,-78.3
2022-09-13 11:23:58.222,-78.75
2022-09-13 11:23:58.723,-78.42
2022-09-13 11:23:59.224,-78.29
2022-09-13 11:23:59.725,-78.4
2022-09-13 11:24:00.226,-78.8
2022-09-13 11:24:00.726,-78.86
2022-09-13 11:24:01.227,-61.84
2022-09-13 11:24:01.727,-62.63
2022-09-13 11:24:02.228,-61.51
2022-09-13 11:24:02.729,-59.4
2022-09-13 11:24:03.230,-58.98
2022-09-13 11:24:03.730,-57.97
2022-09-13 11:24:04.231,-58.78
2022-09-13 11:24:04.731,-59.16
2022-09-13 11:24:05.233,-58
2022-09-13 11:24:05.732,-78.17
2022-09-13 11:24:06.234,-78.08
2022-09-13 11:24:06.734,-78.68
2022-09-13 11:24:07.235,-78.92
2022-09-13 11:24:07.735,-78.66
2022-09-13 11:24:08.236,-78.51
2022-09-13 11:24:08.736,-78.53
2022-09-13 11:24:09.236,-78.48
2022-09-13 11:24:09.737,-78.57
2022-09-13 11:24:10.237,-78.16
2022-09-13 11:24:10.738,-78.68
2022-09-13 11:24:11.238,-78.56
2022-09-13 11:24:11.738,-78.37
2022-09-13 11:24:12.240,-78.35
2022-09-13 11:24:12.740,-78.35
2022-09-13 11:24:13.241,-78.49
2022-09-13 11:24:13.742,-78.58
2022-09-13 11:24:14.243,-78.25
2022-09-13 11:24:14.743,-78.52
2022-09-13 11:24:15.245,-78.3
2022-09-13 11:24:15.746,-78.6
2022-09-13 11:24:16.247,-78.48
2022-09-13 11:24:16.747,-78.61
2022-09-13 11:24:17.248,-78.73
2022-09-13 11:24:17.749,-78.61
2022-09-13 11:24:18.250,-78.67
2022-09-13 11:24:18.750,-78.57
2022-09-13 11:24:19.252,-78.43
2022-09-13 11:24:19.752,-78.03
2022-09-13 11:24:20.253,-78.43
2022-09-13 11:24:20.754,-78.23
2022-09-13 11:24:21.255,-78.73
2022-09-13 11:24:21.756,-78.46
2022-09-13 11:24:22.256,-78.47
2022-09-13 11:24:22.757,-78.68
2022-09-13 11:24:23.258,-78.52
2022-09-13 11:24:23.759,-78.78
2022-09-13 11:24:24.260,-78.75
2022-09-13 11:24:24.761,-78.3
2022-09-13 11:24:25.262,-78.28
2022-09-13 11:24:25.762,-78.6
2022-09-13 11:24:26.263,-78.37
2022-09-13 11:24:26.762,-78.56
2022-09-13 11:24:27.263,-78.49
2022-09-13 11:24:27.763,-78.76
2022-09-13 11:24:28.264,-78.26
2022-09-13 11:24:28.764,-78.36
2022-09-13 11:24:29.265,-78.46
2022-09-13 11:24:29.765,-78.54
2022-09-13 11:24:30.266,-78.64
2022-09-13 11:24:30.766,-60.44
2022-09-13 11:24:31.267,-60.18
2022-09-13 11:24:31.767,-61.42
2022-09-13 11:24:32.268,-62.12
2022-09-13 11:24:32.769,-60.35
2022-09-13 11:24:33.269,-63.26
2022-09-13 11:24:33.770,-63.61
2022-09-13 11:24:34.271,-64.46
2022-09-13 11:24:34.772,-64.25
2022-09-13 11:24:35.272,-74.03
2022-09-13 11:24:35.773,-78.47
2022-09-13 11:24:36.274,-78.07
2022-09-13 11:24:36.775,-78.35
2022-09-13 11:24:37.275,-78.15
2022-09-13 11:24:37.776,-78.25
2022-09-13 11:24:38.277,-77.96
2022-09-13 11:24:38.777,-78.56
2022-09-13 11:24:39.279,-78.26
2022-09-13 11:24:39.779,-78.57
2022-09-13 11:24:40.281,-78.28
2022-09-13 11:24:40.781,-78.59
2022-09-13 11:24:41.282,-78.66
2022-09-13 11:24:41.785,-78.15
2022-09-13 11:24:42.284,-78.59
2022-09-13 11:24:42.785,-78.35
2022-09-13 11:24:43.286,-78.82
2022-09-13 11:24:43.787,-78.35
2022-09-13 11:24:44.287,-78.64
2022-09-13 11:24:44.789,-78.3
2022-09-13 11:24:45.289,-78.57
2022-09-13 11:24:45.790,-78.3
2022-09-13 11:24:46.291,-78.47
2022-09-13 11:24:46.792,-78.56
2022-09-13 11:24:47.293,-78.48
2022-09-13 11:24:47.794,-78.33
2022-09-13 11:24:48.294,-78.11
2022-09-13 11:24:48.796,-78.29
2022-09-13 11:24:49.296,-78.09
2022-09-13 11:24:49.797,-78.1
2022-09-13 11:24:50.298,-78.66
2022-09-13 11:24:50.799,-77.92
2022-09-13 11:24:51.300,-78.69
2022-09-13 11:24:51.801,-78.39
2022-09-13 11:24:52.301,-78.66
2022-09-13 11:24:52.802,-78.44
2022-09-13 11:24:53.303,-78.43
2022-09-13 11:24:53.803,-78.05
2022-09-13 11:24:54.303,-78.16
2022-09-13 11:24:54.804,-78.58
2022-09-13 11:24:55.305,-78.56
2022-09-13 11:24:55.805,-77.99
2022-09-13 11:24:56.305,-78.42
2022-09-13 11:24:56.806,-78.65
2022-09-13 11:24:57.307,-78.27
2022-09-13 11:24:57.807,-78.22
2022-09-13 11:24:58.307,-77.83
2022-09-13 11:24:58.808,-78.53
2022-09-13 11:24:59.308,-78.45
2022-09-13 11:24:59.808,-78
2022-09-13 11:25:00.309,-78.46
2022-09-13 11:25:00.809,-66.45
2022-09-13 11:25:01.310,-62.21
2022-09-13 11:25:01.810,-61.23
2022-09-13 11:25:02.310,-62.29
2022-09-13 11:25:02.811,-63.47
2022-09-13 11:25:03.311,-63.64
2022-09-13 11:25:03.812,-61.83
2022-09-13 11:25:04.313,-62.74
2022-09-13 11:25:04.813,-73.48
2022-09-13 11:25:05.315,-78.74
2022-09-13 11:25:05.815,-78.64
2022-09-13 11:25:06.316,-78.44
2022-09-13 11:25:06.817,-78.62
2022-09-13 11:25:07.317,-78.47
2022-09-13 11:25:07.819,-78.39
2022-09-13 11:25:08.319,-78.48
2022-09-13 11:25:08.820,-78.68
2022-09-13 11:25:09.321,-78.57
2022-09-13 11:25:09.822,-78.22
2022-09-13 11:25:10.323,-78.7
2022-09-13 11:25:10.824,-78.54
2022-09-13 11:25:11.325,-78.99
2022-09-13 11:25:11.825,-78.12
2022-09-13 11:25:12.326,-78.35
2022-09-13 11:25:12.827,-78.42
2022-09-13 11:25:13.328,-78.82
2022-09-13 11:25:13.829,-78.17
2022-09-13 11:25:14.329,-78.7
2022-09-13 11:25:14.830,-78.21
2022-09-13 11:25:15.331,-78.2
2022-09-13 11:25:15.833,-78.51
2022-09-13 11:25:16.333,-78.52
2022-09-13 11:25:16.834,-78.23
2022-09-13 11:25:17.335,-78.63
2022-09-13 11:25:17.836,-78.35
2022-09-13 11:25:18.336,-78.47
2022-09-13 11:25:18.837,-78.43
2022-09-13 11:25:19.337,-78.44
2022-09-13 11:25:19.838,-78.51
2022-09-13 11:25:20.339,-78.4
2022-09-13 11:25:20.840,-78.09
2022-09-13 11:25:21.340,-78.52
2022-09-13 11:25:21.841,-78.31
2022-09-13 11:25:22.341,-78.07
2022-09-13 11:25:22.842,-78.44
2022-09-13 11:25:23.343,-78.47
2022-09-13 11:25:23.844,-78.41
2022-09-13 11:25:24.344,-78.2
2022-09-13 11:25:24.845,-78.44
2022-09-13 11:25:25.346,-78.21
2022-09-13 11:25:25.846,-77.96
2022-09-13 11:25:26.347,-78.58
2022-09-13 11:25:26.848,-78.51
2022-09-13 11:25:27.348,-78.72
2022-09-13 11:25:27.849,-78.22
2022-09-13 11:25:28.350,-78.62
2022-09-13 11:25:28.851,-78.62
2022-09-13 11:25:29.351,-78.65
2022-09-13 11:25:29.852,-78.33
2022-09-13 11:25:30.353,-78.28
2022-09-13 11:25:30.854,-69.3
2022-09-13 11:25:31.354,-71.84
2022-09-13 11:25:31.855,-65.27
2022-09-13 11:25:32.356,-65.45
2022-09-13 11:25:32.856,-68.63
2022-09-13 11:25:33.357,-65.01
2022-09-13 11:25:33.857,-68.4
2022-09-13 11:25:34.358,-69
2022-09-13 11:25:34.859,-63.74
2022-09-13 11:25:35.359,-78.3
2022-09-13 11:25:35.860,-78.47
2022-09-13 11:25:36.360,-78.41
2022-09-13 11:25:36.861,-78.38
2022-09-13 11:25:37.361,-77.79
2022-09-13 11:25:37.861,-78.48
2022-09-13 11:25:38.363,-78.34
2022-09-13 11:25:38.862,-78.39
2022-09-13 11:25:39.363,-78.67
2022-09-13 11:25:39.863,-78.37
2022-09-13 11:25:40.363,-78.77
2022-09-13 11:25:40.864,-78.79
2022-09-13 11:25:41.364,-78.32
2022-09-13 11:25:41.865,-78.23
2022-09-13 11:25:42.365,-78.42
2022-09-13 11:25:42.866,-78.5
2022-09-13 11:25:43.366,-78.74
2022-09-13 11:25:43.866,-78.24
2022-09-13 11:25:44.366,-78.35
2022-09-13 11:25:44.867,-78.9
2022-09-13 11:25:45.369,-78.39
2022-09-13 11:25:45.868,-78.4
2022-09-13 11:25:46.368,-78.89
2022-09-13 11:25:46.868,-78.27
2022-09-13 11:25:47.371,-78.18
2022-09-13 11:25:47.869,-78.63
2022-09-13 11:25:48.370,-78.36
2022-09-13 11:25:48.870,-78.52
2022-09-13 11:25:49.371,-78.67
2022-09-13 11:25:49.872,-78.25
2022-09-13 11:25:50.372,-78.57
2022-09-13 11:25:50.873,-78.39
2022-09-13 11:25:51.373,-78.13
2022-09-13 11:25:51.873,-78.23
2022-09-13 11:25:52.374,-78.21
2022-09-13 11:25:52.875,-78.7
2022-09-13 11:25:53.375,-78.51
2022-09-13 11:25:53.876,-78.38
2022-09-13 11:25:54.376,-78.22
2022-09-13 11:25:54.878,-78.03
2022-09-13 11:25:55.377,-78.77
2022-09-13 11:25:55.878,-78.6
2022-09-13 11:25:56.379,-78.29
2022-09-13 11:25:56.880,-77.73
2022-09-13 11:25:57.380,-78.83
2022-09-13 11:25:57.882,-78.2
2022-09-13 11:25:58.382,-78.03
2022-09-13 11:25:58.883,-78.41
2022-09-13 11:25:59.384,-78.5
2022-09-13 11:25:59.885,-78.71
2022-09-13 11:26:00.386,-78.67
2022-09-13 11:26:00.887,-78.46
2022-09-13 11:26:01.387,-64.16
2022-09-13 11:26:01.888,-63.43
2022-09-13 11:26:02.389,-64.61
2022-09-13 11:26:02.890,-65.93
2022-09-13 11:26:03.390,-65.96
2022-09-13 11:26:03.891,-65.16
2022-09-13 11:26:04.391,-63.59
2022-09-13 11:26:04.892,-65.16
2022-09-13 11:26:05.392,-65.85
2022-09-13 11:26:05.893,-78.59
2022-09-13 11:26:06.394,-78.4
2022-09-13 11:26:06.895,-77.83
2022-09-13 11:26:07.395,-78.09
2022-09-13 11:26:07.896,-78.77
2022-09-13 11:26:08.397,-78.56
2022-09-13 11:26:08.898,-78.17
2022-09-13 11:26:09.399,-78.55
2022-09-13 11:26:09.900,-78.68
2022-09-13 11:26:10.400,-78.4
2022-09-13 11:26:10.901,-78.04
2022-09-13 11:26:11.401,-78.46
2022-09-13 11:26:11.902,-78.12
2022-09-13 11:26:12.402,-78.8
2022-09-13 11:26:12.902,-78.4
2022-09-13 11:26:13.403,-78.44
2022-09-13 11:26:13.903,-78.31
2022-09-13 11:26:14.403,-78.04
2022-09-13 11:26:14.904,-78.58
2022-09-13 11:26:15.404,-78.41
2022-09-13 11:26:15.905,-78.29
2022-09-13 11:26:16.405,-78.41
2022-09-13 11:26:16.906,-78.3
2022-09-13 11:26:17.407,-78.34
2022-09-13 11:26:17.907,-78.21
2022-09-13 11:26:18.408,-78.53
2022-09-13 11:26:18.909,-78.14
2022-09-13 11:26:19.410,-78.4
2022-09-13 11:26:19.911,-78.46
2022-09-13 11:26:20.411,-78.03
2022-09-13 11:26:20.913,-78.39
2022-09-13 11:26:21.414,-78.45
2022-09-13 11:26:21.915,-78.33
2022-09-13 11:26:22.415,-78.12
2022-09-13 11:26:22.916,-78.7
2022-09-13 11:26:23.417,-78.11
2022-09-13 11:26:23.918,-78.46
2022-09-13 11:26:24.419,-78.36
2022-09-13 11:26:24.920,-77.99
2022-09-13 11:26:25.421,-78.5
2022-09-13 11:26:25.922,-78.46
2022-09-13 11:26:26.423,-78.38
2022-09-13 11:26:26.924,-78.42
2022-09-13 11:26:27.425,-78.57
2022-09-13 11:26:27.926,-78.43
2022-09-13 11:26:28.426,-78.33
2022-09-13 11:26:28.927,-78.68
2022-09-13 11:26:29.428,-78.31
2022-09-13 11:26:29.928,-78.83
2022-09-13 11:26:30.428,-78.39
2022-09-13 11:26:30.929,-75.61
2022-09-13 11:26:31.430,-67.59
2022-09-13 11:26:31.930,-71.66
2022-09-13 11:26:32.430,-69.23
2022-09-13 11:26:32.931,-65.94
2022-09-13 11:26:33.431,-66.77
2022-09-13 11:26:33.931,-69.21
2022-09-13 11:26:34.432,-65.41
2022-09-13 11:26:34.932,-66.03
2022-09-13 11:26:35.433,-78.43
2022-09-13 11:26:35.933,-78.57
2022-09-13 11:26:36.434,-78.45
2022-09-13 11:26:36.935,-78.14
2022-09-13 11:26:37.436,-78.36
2022-09-13 11:26:37.937,-78.03
2022-09-13 11:26:38.438,-77.92
2022-09-13 11:26:38.938,-78.43
2022-09-13 11:26:39.439,-78.41
2022-09-13 11:26:39.940,-78.66
2022-09-13 11:26:40.439,-78.15
2022-09-13 11:26:40.939,-78.12
2022-09-13 11:26:41.440,-78.35
2022-09-13 11:26:41.941,-78.87
2022-09-13 11:26:42.442,-78.65
2022-09-13 11:26:42.943,-78.04
2022-09-13 11:26:43.444,-78.47
2022-09-13 11:26:43.945,-78.27
2022-09-13 11:26:44.446,-77.86
2022-09-13 11:26:44.947,-78.56
2022-09-13 11:26:45.447,-78.25
2022-09-13 11:26:45.948,-77.89
2022-09-13 11:26:46.449,-78.59
2022-09-13 11:26:46.952,-78.6
2022-09-13 11:26:47.451,-78.55
2022-09-13 11:26:47.952,-78.61
2022-09-13 11:26:48.453,-78.08
2022-09-13 11:26:48.954,-77.88
2022-09-13 11:26:49.455,-78.38
2022-09-13 11:26:49.956,-77.83
2022-09-13 11:26:50.457,-78.41
2022-09-13 11:26:50.958,-78.54
2022-09-13 11:26:51.458,-78.37
