Timestamp,Frequency,Peak mean,Peak max
2022-09-23 09:15:09.568793,160400000,-74.93,-65.35
2022-09-23 09:15:10.069991,160400000,-74.53,-67.78
2022-09-23 09:15:10.569549,160400000,-74.51,-66.97
2022-09-23 09:15:11.070430,160400000,-74.41,-66.82
2022-09-23 09:15:11.570773,160400000,-74.23,-67.24
2022-09-23 09:15:12.071377,160400000,-75.39,-67.24
2022-09-23 09:15:12.571670,160400000,-75.21,-68.41
2022-09-23 09:15:13.071988,160400000,-75.94,-67.22
2022-09-23 09:15:13.572333,160400000,-74.99,-67.1
2022-09-23 09:15:14.072620,160400000,-75.35,-66.11
2022-09-23 09:15:14.572993,160400000,-74.47,-67.21
2022-09-23 09:15:15.073943,160400000,-75.63,-67.74
2022-09-23 09:15:15.574765,160400000,-74.6,-67.8
2022-09-23 09:15:16.074417,160400000,-75.59,-68.23
2022-09-23 09:15:16.574394,160400000,-74.14,-67.11
2022-09-23 09:15:17.075124,160400000,-75.57,-67.42
2022-09-23 09:15:17.575620,160400000,-73.81,-65.8
2022-09-23 09:15:18.075579,160400000,-74.21,-67.36
2022-09-23 09:15:18.576086,160400000,-75.03,-66.82
2022-09-23 09:15:19.076574,160400000,-75.13,-66.71
2022-09-23 09:15:19.576645,160400000,-74.22,-65.97
2022-09-23 09:15:20.077086,160400000,-74.78,-67.88
2022-09-23 09:15:20.577548,160400000,-74.44,-67.61
2022-09-23 09:15:21.078003,160400000,-75.8,-67.73
2022-09-23 09:15:21.578185,160400000,-75.15,-67.69
2022-09-23 09:15:22.078593,160400000,-75.18,-66.61
2022-09-23 09:15:22.578720,160400000,-74.48,-67.78
2022-09-23 09:15:23.079185,160400000,-75.35,-67.79
2022-09-23 09:15:23.579428,160400000,-74.61,-67.68
2022-09-23 09:15:24.079577,160400000,-74.87,-67.39
2022-09-23 09:15:24.580060,160400000,-74.45,-63.92
2022-09-23 09:15:25.080589,160400000,-74.83,-67.83
2022-09-23 09:15:25.581072,160400000,-74.91,-67.73
2022-09-23 09:15:26.081318,160400000,-74.8,-65.31
2022-09-23 09:15:26.582782,160400000,-74.07,-68.01
2022-09-23 09:15:27.081759,160400000,-74.58,-66.43
2022-09-23 09:15:27.581984,160400000,-74.18,-67.35
2022-09-23 09:15:28.082515,160400000,-75.17,-66.38
2022-09-23 09:15:28.582453,160400000,-73.41,-67.06
2022-09-23 09:15:29.083020,160400000,-75.73,-68.5
2022-09-23 09:15:29.583303,160400000,-73.68,-65.83
2022-09-23 09:15:30.083856,160400000,-75.35,-66.49
2022-09-23 09:15:30.584102,160400000,-75.05,-66.38
2022-09-23 09:15:31.084695,160400000,-75.19,-67.22
2022-09-23 09:15:31.584646,160400000,-74.37,-66.4
2022-09-23 09:15:32.085024,160400000,-74.88,-66.3
2022-09-23 09:15:32.585230,160400000,-74.09,-67.23
2022-09-23 09:15:33.085904,160400000,-73.34,-65.5
2022-09-23 09:15:33.586245,160400000,-71.74,-63.17
2022-09-23 09:15:34.087705,160400000,-73.02,-64.78
2022-09-23 09:15:34.587509,160400000,-71.62,-64.26
2022-09-23 09:15:35.088701,160400000,-72.14,-64.56
2022-09-23 09:15:35.589046,160400000,-72.1,-65.22
2022-09-23 09:15:36.090551,160400000,-72.73,-64.48
2022-09-23 09:15:36.590561,160400000,-72.29,-63.23
2022-09-23 09:15:37.091522,160400000,-72.27,-64.55
2022-09-23 09:15:37.592211,160400000,-72.82,-64.13
2022-09-23 09:15:38.093142,160400000,-72.87,-65.9
2022-09-23 09:15:38.594110,160400000,-72.37,-64.76
2022-09-23 09:15:39.094815,160400000,-73.24,-64.63
2022-09-23 09:15:39.595845,160400000,-72.89,-64.5
2022-09-23 09:15:40.096526,160400000,-73.04,-65.61
2022-09-23 09:15:40.597229,160400000,-72.69,-63.32
2022-09-23 09:15:41.098230,160400000,-72.4,-64.22
2022-09-23 09:15:41.598572,160400000,-73.82,-65.34
2022-09-23 09:15:42.099492,160400000,-73.12,-64.67
2022-09-23 09:15:42.600218,160400000,-73.33,-64.04
2022-09-23 09:15:43.101541,160400000,-73.19,-65.03
2022-09-23 09:15:43.601913,160400000,-73.15,-64.94
2022-09-23 09:15:44.103226,160400000,-73.22,-65.11
2022-09-23 09:15:44.603686,160400000,-72.62,-63.53
