dateTime,lat,long,ele
2022-09-23 08:46:21,53.12854259,-7.03777682,69.95
2022-09-23 08:46:22,53.12828623,-7.03783172,70.95
2022-09-23 08:46:23,53.12802936,-7.0378997,70.95
2022-09-23 08:46:24,53.12777476,-7.03796491,71.951
2022-09-23 08:46:25,53.12751551,-7.03803482,71.951
2022-09-23 08:46:26,53.12725747,-7.03810338,71.951
2022-09-23 08:46:27,53.1269991,-7.03817924,71.951
2022-09-23 08:46:28,53.12674417,-7.03825166,72.952
2022-09-23 08:46:29,53.12648852,-7.0383291,72.952
2022-09-23 08:46:30,53.12623098,-7.03840312,72.952
2022-09-23 08:46:31,53.12597483,-7.03847311,72.952
2022-09-23 08:46:32,53.12572061,-7.03855835,73.953
2022-09-23 08:46:33,53.12546987,-7.03865717,73.953
2022-09-23 08:46:34,53.12521719,-7.03875499,72.953
2022-09-23 08:46:35,53.12496238,-7.03885524,72.953
2022-09-23 08:46:36,53.12471105,-7.03895775,72.954
2022-09-23 08:46:37,53.12445771,-7.03906445,73.954
2022-09-23 08:46:38,53.12420328,-7.03917316,72.954
2022-09-23 08:46:39,53.12395299,-7.03929629,72.954
2022-09-23 08:46:40,53.12370468,-7.03942554,73.954
2022-09-23 08:46:41,53.12345712,-7.03955462,73.955
2022-09-23 08:46:42,53.12320897,-7.03969535,73.955
2022-09-23 08:46:43,53.12296137,-7.03985092,74.955
2022-09-23 08:46:44,53.12272039,-7.04000993,74.955
2022-09-23 08:46:45,53.1224756,-7.04017136,74.955
2022-09-23 08:46:46,53.12223386,-7.04034118,74.956
2022-09-23 08:46:47,53.12199821,-7.04051854,74.956
2022-09-23 08:46:48,53.12176439,-7.04069758,75.956
2022-09-23 08:46:49,53.12153561,-7.04088508,75.956
2022-09-23 08:46:50,53.12131114,-7.04108952,76.956
2022-09-23 08:46:51,53.12108571,-7.04130124,76.956
2022-09-23 08:46:52,53.12086422,-7.04151616,76.957
2022-09-23 08:46:53,53.12064311,-7.04173316,76.957
2022-09-23 08:46:54,53.12042522,-7.04196283,75.957
2022-09-23 08:46:55,53.12021064,-7.04219383,75.957
2022-09-23 08:46:56,53.12000013,-7.04243288,76.957
2022-09-23 08:46:57,53.11978886,-7.04267755,75.957
2022-09-23 08:46:58,53.11957785,-7.04293764,75.957
2022-09-23 08:46:59,53.11936608,-7.04319773,75.957
2022-09-23 08:47:00,53.1191603,-7.04346889,75.957
2022-09-23 08:47:01,53.11895759,-7.04374398,75.958
2022-09-23 08:47:02,53.11875412,-7.04403316,75.958
2022-09-23 08:47:03,53.11855404,-7.04432728,74.958
2022-09-23 08:47:04,53.11835719,-7.04462928,74.958
2022-09-23 08:47:05,53.1181647,-7.04494553,74.958
2022-09-23 08:47:06,53.1179681,-7.04526823,74.958
2022-09-23 08:47:07,53.11777427,-7.04559529,73.958
2022-09-23 08:47:08,53.11758618,-7.04593266,73.958
2022-09-23 08:47:09,53.11740128,-7.04627741,73.958
2022-09-23 08:47:10,53.11721868,-7.04662811,73.958
2022-09-23 08:47:11,53.11704077,-7.04699423,73.958
2022-09-23 08:47:12,53.11687112,-7.04736144,74.958
2022-09-23 08:47:13,53.11670411,-7.0477398,74.958
2022-09-23 08:47:14,53.11653891,-7.04811975,74.958
2022-09-23 08:47:15,53.11637253,-7.04850256,74.958
2022-09-23 08:47:16,53.11620623,-7.04889148,74.958
2022-09-23 08:47:17,53.11605037,-7.04928719,73.958
2022-09-23 08:47:18,53.11590419,-7.04969279,73.958
2022-09-23 08:47:19,53.11575595,-7.05009562,73.958
2022-09-23 08:47:20,53.11561589,-7.05050206,73.958
2022-09-23 08:47:21,53.11549284,-7.05091805,73.958
2022-09-23 08:47:22,53.11537147,-7.05133991,71.957
2022-09-23 08:47:23,53.11525354,-7.05177041,71.957
2022-09-23 08:47:24,53.11513946,-7.05219571,70.957
2022-09-23 08:47:25,53.11502912,-7.05262276,69.957
2022-09-23 08:47:26,53.11491931,-7.05304982,68.957
2022-09-23 08:47:27,53.11481106,-7.05347638,67.957
2022-09-23 08:47:28,53.11470465,-7.05390318,67.957
2022-09-23 08:47:29,53.11460893,-7.0543455,66.957
2022-09-23 08:47:30,53.11451606,-7.05478345,66.956
2022-09-23 08:47:31,53.1144239,-7.0552287,65.956
2022-09-23 08:47:32,53.1143366,-7.05567428,65.956
